600279,,0,0
600280,,0,0
600281,,0,0
600282,,0,0
600283,,0,0
600284,,0,0
600285,,0,0
600287,,0,0
600288,,0,0
600289,,0,0
600290,,0,0
600291,,0,0
600292,,0,0
600293,,0,0
600295,,0,0
600297,,0,0
600298,,0,0
600299,,0,0
600300,,0,0
600301,,0,0
600302,,0,0
600303,,0,0
600305,,0,0
600306,,0,0
600307,,0,0
600308,,0,0
600309,,0,0
600310,,0,0
600311,,0,0
600312,,0,0
600313,,0,0
600315,,0,0
600316,,0,0
600317,,0,0
600319,,0,0
600320,,0,0
600321,,0,0
600322,,0,0
600323,,0,0
600325,,0,0
600326,,0,0
600327,,0,0
600328,,0,0
600329,,0,0
600330,,0,0
600331,,0,0
600332,,0,0
600333,,0,0
600335,,0,0
600336,,0,0
600337,,0,0
600338,,0,0
600339,,0,0
600340,,0,0
600343,,0,0
600345,,0,0
600346,,0,0
600348,,0,0
600350,,0,0
600351,,0,0
600352,,0,0
600353,,0,0
600354,,0,0
600355,,0,0
600356,,0,0
600358,,0,0
600359,,0,0
600360,,0,0
600361,,0,0
600362,,0,0
600365,,0,0
600366,,0,0
600367,,0,0
600368,,0,0
600369,,0,0
600370,,0,0
600371,,0,0
600372,,0,0
600373,,0,0
600375,,0,0
600376,,0,0
600377,,0,0
600378,,0,0
600380,,0,0
600382,,0,0
600383,,0,0
600385,,0,0
600386,,0,0
600387,,0,0
600388,,0,0
600390,,0,0
600391,,0,0
600392,,0,0
600393,,0,0
600395,,0,0
600396,,0,0
600397,,0,0
600398,,0,0
600399,,0,0
600400,,0,0
600401,,0,0
600403,,0,0
600405,,0,0
600406,,0,0
600408,,0,0
600409,,0,0
600410,,0,0
600415,,0,0
600416,,0,0
600418,,0,0
600419,,0,0
600420,,0,0
600421,,0,0
600422,,0,0
600423,,0,0
600425,,0,0
600426,,0,0
600428,,0,0
600429,,0,0
600432,,0,0
600433,,0,0
600435,,0,0
600436,,0,0
600439,,0,0
600444,,0,0
600446,,0,0
600448,,0,0
600449,,0,0
600452,,0,0
600455,,0,0
600456,,0,0
600458,,0,0
600459,,0,0
600460,,0,0
600461,,0,0
600462,,0,0
600463,,0,0
600466,,0,0
600467,,0,0
600470,,0,0
600475,,0,0
600476,,0,0
600477,,0,0
600478,,0,0
600479,,0,0
600480,,0,0
600481,,0,0
600482,,0,0
600483,,0,0
600486,,0,0
600487,,0,0
600489,,0,0
600490,,0,0
600491,,0,0
600493,,0,0
600495,,0,0
600496,,0,0
600497,,0,0
600498,,0,0
600499,,0,0
600501,,0,0
600503,,0,0
600505,,0,0
600506,,0,0
600507,,0,0
600508,,0,0
600509,,0,0
600510,,0,0
600512,,0,0
600513,,0,0
600515,,0,0
600516,,0,0
600517,,0,0
600518,,0,0
600519,,0,0
600521,,0,0
600522,,0,0
600523,,0,0
600525,,0,0
600526,,0,0
600527,,0,0
600528,,0,0
600529,,0,0
600531,,0,0
600532,,0,0
600533,,0,0
600535,,0,0
600536,,0,0
600537,,0,0
600538,,0,0
600540,,0,0
600543,,0,0
600545,,0,0
600546,,0,0
600547,,0,0
600548,,0,0
600549,,0,0
600550,,0,0
600551,,0,0
600552,,0,0
600555,,0,0
600557,,0,0
600558,,0,0
600559,,0,0
600560,,0,0
600561,,0,0
600562,,0,0
600563,,0,0
600565,,0,0
600566,,0,0
600567,,0,0
600568,,0,0
600569,,0,0
600570,,0,0
600572,,0,0
600573,,0,0
600575,,0,0
600576,,0,0
600577,,0,0
600578,,0,0
600579,,0,0
600580,,0,0
600581,,0,0
600582,,0,0
600583,,0,0
600585,,0,0
600586,,0,0
600587,,0,0
600588,,0,0
600589,,0,0
600590,,0,0
600592,,0,0
600593,,0,0
600594,,0,0
600595,,0,0
600596,,0,0
600597,,0,0
600598,,0,0
600599,,0,0
600600,,0,0
600601,,0,0
600602,,0,0
600603,,0,0
600604,,0,0
600605,,0,0
600606,,0,0
600608,,0,0
600609,,0,0
600610,,0,0
600611,,0,0
600612,,0,0
600613,,0,0
600614,,0,0
600615,,0,0
600616,,0,0
600617,,0,0
600618,,0,0
600619,,0,0
600620,,0,0
600621,,0,0
600622,,0,0
600623,,0,0
600624,,0,0
600626,,0,0
600628,,0,0
600629,,0,0
600630,,0,0
600633,,0,0
600634,,0,0
600635,,0,0
600636,,0,0
600637,,0,0
600638,,0,0
600639,,0,0
600640,,0,0
600641,,0,0
600642,,0,0
600644,,0,0
600645,,0,0
600647,,0,0
600648,,0,0
600649,,0,0
600650,,0,0
600651,,0,0
600652,,0,0
600653,,0,0
600655,,0,0
600656,,0,0
600657,,0,0
600658,,0,0
600660,,0,0
600661,,0,0
600662,,0,0
600664,,0,0
600665,,0,0
600666,,0,0
600667,,0,0
600668,,0,0
600671,,0,0
600673,,0,0
600674,,0,0
600675,,0,0
600676,,0,0
600677,,0,0
600678,,0,0
600679,,0,0
600680,,0,0
600681,,0,0
600682,,0,0
600683,,0,0
600684,,0,0
600685,,0,0
600686,,0,0
600687,,0,0
600688,,0,0
600689,,0,0
600690,,0,0
600691,,0,0
600692,,0,0
600693,,0,0
600694,,0,0
600695,,0,0
600697,,0,0
600698,,0,0
600699,,0,0
600701,,0,0
600702,,0,0
600703,,0,0
600704,,0,0
600705,,0,0
600706,,0,0
600707,,0,0
600708,,0,0
600711,,0,0
600712,,0,0
600713,,0,0
600714,,0,0
600715,,0,0
600716,,0,0
600717,,0,0
600718,,0,0
600719,,0,0
600720,,0,0
600721,,0,0
600722,,0,0
600723,,0,0
600724,,0,0
600725,,0,0
600726,,0,0
600727,,0,0
600729,,0,0
600730,,0,0
600732,,0,0
600733,,0,0
600734,,0,0
600735,,0,0
600736,,0,0
600737,,0,0
600739,,0,0
600740,,0,0
600741,,0,0
600742,,0,0
600743,,0,0
600744,,0,0
600746,,0,0
600747,,0,0
600748,,0,0
600750,,0,0
600753,,0,0
600754,,0,0
600755,,0,0
600756,,0,0
600757,,0,0
600758,,0,0
600760,,0,0
600761,,0,0
600763,,0,0
600764,,0,0
600765,,0,0
600766,,0,0
600767,,0,0
600768,,0,0
600771,,0,0
600773,,0,0
600774,,0,0
600775,,0,0
600776,,0,0
600777,,0,0
600778,,0,0
600779,,0,0
600780,,0,0
600781,,0,0
600782,,0,0
600783,,0,0
600784,,0,0
600785,,0,0
600787,,0,0
600789,,0,0
600790,,0,0
600791,,0,0
600792,,0,0
600793,,0,0
600794,,0,0
600795,,0,0
600796,,0,0
600797,,0,0
600798,,0,0
600800,,0,0
600801,,0,0
600802,,0,0
600804,,0,0
600805,,0,0
600806,,0,0
600807,,0,0
600808,,0,0
600809,,0,0
600810,,0,0
600811,,0,0
600812,,0,0
600814,,0,0
600815,,0,0
600816,,0,0
600818,,0,0
600819,,0,0
600820,,0,0
600821,,0,0
600822,,0,0
600823,,0,0
600824,,0,0
600825,,0,0
600826,,0,0
600827,,0,0
600829,,0,0
600830,,0,0
600831,,0,0
600833,,0,0
600834,,0,0
600835,,0,0
600837,,0,0
600838,,0,0
600839,,0,0
600841,,0,0
600844,,0,0
600845,,0,0
600846,,0,0
600850,,0,0
600851,,0,0
600853,,0,0
600854,,0,0
600855,,0,0
600857,,0,0
600858,,0,0
600859,,0,0
600860,,0,0
600861,,0,0
600862,,0,0
600863,,0,0
600864,,0,0
600865,,0,0
600866,,0,0
600867,,0,0
600868,,0,0
600869,,0,0
600871,,0,0
600872,,0,0
600874,,0,0
600875,,0,0
600876,,0,0
600877,,0,0
600879,,0,0
600880,,0,0
600881,,0,0
600882,,0,0
600883,,0,0
600884,,0,0
600885,,0,0
600886,,0,0
600887,,0,0
600888,,0,0
600889,,0,0
600891,,0,0
600892,,0,0
600893,,0,0
600894,,0,0
600895,,0,0
600896,,0,0
600897,,0,0
600898,,0,0
600900,,0,0
600917,,0,0
600958,,0,0
600959,,0,0
600960,,0,0
600961,,0,0
600962,,0,0
600963,,0,0
600965,,0,0
600966,,0,0
600967,,0,0
600969,,0,0
600970,,0,0
600971,,0,0
600973,,0,0
600975,,0,0
600976,,0,0
600978,,0,0
600979,,0,0
600980,,0,0
600981,,0,0
600982,,0,0
600983,,0,0
600984,,0,0
600985,,0,0
600987,,0,0
600988,,0,0
600990,,0,0
600992,,0,0
600993,,0,0
600995,,0,0
600997,,0,0
600998,,0,0
600999,,0,0
601000,,0,0
601001,,0,0
601002,,0,0
601003,,0,0
601005,,0,0
601006,,0,0
601007,,0,0
601008,,0,0
601009,,0,0
601010,,0,0
601011,,0,0
601012,,0,0
601015,,0,0
601016,,0,0
601018,,0,0
601020,,0,0
601021,,0,0
601028,,0,0
601038,,0,0
601058,,0,0
601069,,0,0
601088,,0,0
601098,,0,0
601099,,0,0
601100,,0,0
601101,,0,0
601106,,0,0
601107,,0,0
601111,,0,0
601113,,0,0
601116,,0,0
601117,,0,0
601118,,0,0
601126,,0,0
601137,,0,0
601139,,0,0
601155,,0,0
601158,,0,0
601166,,0,0
601169,,0,0
601177,,0,0
601179,,0,0
601186,,0,0
601188,,0,0
601198,,0,0
601199,,0,0
601208,,0,0
601211,,0,0
601216,,0,0
601218,,0,0
601222,,0,0
601225,,0,0
601226,,0,0
601231,,0,0
601233,,0,0
601238,,0,0
601258,,0,0
601288,,0,0
601311,,0,0
601313,,0,0
601318,,0,0
601328,,0,0
601333,,0,0
601336,,0,0
601339,,0,0
601368,,0,0
601369,,0,0
601377,,0,0
601388,,0,0
601390,,0,0
601398,沪,4000,0
601515,,0,0
601518,,0,0
601519,,0,0
601555,,0,0
601558,,0,0
601566,,0,0
601567,,0,0
601579,,0,0
601588,,0,0
601599,,0,0
601600,,0,0
601601,,0,0
601607,,0,0
601608,,0,0
601616,,0,0
601618,,0,0
601628,,0,0
601633,,0,0
601636,,0,0
601666,,0,0
601668,,0,0
601669,,0,0
601677,,0,0
601678,,0,0
601688,,0,0
601689,,0,0
601718,,0,0
601766,,0,0
601777,,0,0
601788,,0,0
601789,,0,0
601798,,0,0
601799,,0,0
601800,,0,0
601801,,0,0
601808,,0,0
601818,,0,0
601857,,0,0
601866,,0,0
601872,,0,0
601877,,0,0
601880,,0,0
601886,,0,0
601888,,0,0
601890,,0,0
601898,,0,0
601899,,0,0
601900,,0,0
601901,,0,0
601908,,0,0
601918,,0,0
601919,,0,0
601928,,0,0
601929,,0,0
601933,,0,0
601939,,0,0
601958,,0,0
601965,,0,0
601968,,0,0
601969,,0,0
601985,,0,0
601988,,0,0
601989,,0,0
601991,,0,0
601992,,0,0
601998,,0,0
601999,,0,0
603000,,0,0
603001,,0,0
603002,,0,0
603003,,0,0
603005,,0,0
603006,,0,0
603008,,0,0
603009,,0,0
603011,,0,0
603012,,0,0
603015,,0,0
603017,,0,0
603018,,0,0
603019,,0,0
603020,,0,0
603021,,0,0
603022,,0,0
603023,,0,0
603025,,0,0
603026,,0,0
603027,,0,0
603030,,0,0
603066,,0,0
603077,,0,0
603088,,0,0
603099,,0,0
603100,,0,0
603108,,0,0
603111,,0,0
603116,,0,0
603117,,0,0
603118,,0,0
603123,,0,0
603126,,0,0
603128,,0,0
603158,,0,0
603166,,0,0
603167,,0,0
603168,,0,0
603169,,0,0
603198,,0,0
603199,,0,0
603222,,0,0
603223,,0,0
603227,,0,0
603288,,0,0
603299,,0,0
603300,,0,0
603308,,0,0
603309,,0,0
603311,,0,0
603315,,0,0
603328,,0,0
603333,,0,0
603338,,0,0
603355,,0,0
603366,,0,0
603368,,0,0
603369,,0,0
603377,,0,0
603399,,0,0
603456,,0,0
603508,,0,0
603518,,0,0
603520,,0,0
603555,,0,0
603558,,0,0
603566,,0,0
603567,,0,0
603568,,0,0
603588,,0,0
603589,,0,0
603598,,0,0
603599,,0,0
603600,,0,0
603601,,0,0
603606,,0,0
603608,,0,0
603609,,0,0
603616,,0,0
603618,,0,0
603636,,0,0
603669,,0,0
603678,,0,0
603686,,0,0
603688,,0,0
603696,,0,0
603698,,0,0
603699,,0,0
603703,,0,0
603718,,0,0
603729,,0,0
603766,,0,0
603778,,0,0
603788,,0,0
603789,,0,0
603799,,0,0
603800,,0,0
603806,,0,0
603808,,0,0
603818,,0,0
603828,,0,0
603861,,0,0
603866,,0,0
603869,,0,0
603883,,0,0
603885,,0,0
603898,,0,0
603899,,0,0
603901,,0,0
603919,,0,0
603936,,0,0
603939,,0,0
603968,,0,0
603969,,0,0
603979,,0,0
603988,,0,0
603989,,0,0
603993,,0,0
603996,,0,0
603997,,0,0
603998,,0,0
603999,,0,0
900901,,0,0
900902,,0,0
900903,,0,0
900904,,0,0
900905,,0,0
900906,,0,0
900907,,0,0
900908,,0,0
900909,,0,0
900910,,0,0
900911,,0,0
900912,,0,0
900913,,0,0
900914,,0,0
900915,,0,0
900916,,0,0
900917,,0,0
900918,,0,0
900919,,0,0
900920,,0,0
900921,,0,0
900922,,0,0
900923,,0,0
900925,,0,0
900926,,0,0
900929,,0,0
900930,,0,0
900933,,0,0
900934,,0,0
900935,,0,0
900936,,0,0
900937,,0,0
900939,,0,0
900940,,0,0
900941,,0,0
900942,,0,0
900943,,0,0
900945,,0,0
900946,,0,0
900947,,0,0
900948,,0,0
900951,,0,0
900952,,0,0
900953,,0,0
900955,,0,0
900957,,0,0
000001,,0,0
000005,,0,0
000006,,0,0
000007,,0,0
000008,,0,0
000009,,0,0
000010,,0,0
000011,,0,0
000012,,0,0
000014,,0,0
000016,,0,0
000017,,0,0
000018,,0,0
000019,,0,0
000020,,0,0
000021,,0,0
000022,,0,0
000024,,0,0
000025,,0,0
000026,,0,0
000027,,0,0
000028,,0,0
000029,,0,0
000030,,0,0
000031,,0,0
000032,,0,0
000035,,0,0
000036,,0,0
000037,,0,0
000039,,0,0
000040,,0,0
000042,,0,0
000043,,0,0
000045,,0,0
000046,,0,0
000048,,0,0
000049,,0,0
000050,,0,0
000055,,0,0
000056,,0,0
000058,,0,0
000059,,0,0
000060,,0,0
000061,,0,0
000062,,0,0
000065,,0,0
000066,,0,0
000068,,0,0
000069,,0,0
000070,,0,0
000078,,0,0
000088,,0,0
000089,,0,0
000090,,0,0
000096,,0,0
000099,,0,0
000100,,0,0
000150,,0,0
000151,,0,0
000155,,0,0
000156,,0,0
000157,,0,0
000158,,0,0
000159,,0,0
000166,,0,0
000301,,0,0
000333,,0,0
000338,,0,0
000400,,0,0
000401,,0,0
000402,,0,0
000403,,0,0
000404,,0,0
000407,,0,0
000408,,0,0
000410,,0,0
000411,,0,0
000413,,0,0
000416,,0,0
000417,,0,0
000418,,0,0
000419,,0,0
000420,,0,0
000421,,0,0
000422,,0,0
000423,,0,0
000425,,0,0
000426,,0,0
000428,,0,0
000429,,0,0
000430,,0,0
000488,,0,0
000498,,0,0
000501,,0,0
000502,,0,0
000503,,0,0
000504,,0,0
000505,,0,0
000506,,0,0
000507,,0,0
000508,,0,0
000509,,0,0
000510,,0,0
000511,,0,0
000513,,0,0
000514,,0,0
000516,,0,0
000517,,0,0
000518,,0,0
000519,,0,0
000520,,0,0
000521,,0,0
000523,,0,0
000524,,0,0
000525,,0,0
000526,,0,0
000528,,0,0
000529,,0,0
000530,,0,0
000531,,0,0
000532,,0,0
000533,,0,0
000534,,0,0
000536,,0,0
000537,,0,0
000538,,0,0
000539,,0,0
000540,,0,0
000541,,0,0
000543,,0,0
000544,,0,0
000545,,0,0
000546,,0,0
000547,,0,0
000548,,0,0
000550,,0,0
000551,,0,0
000552,,0,0
000554,,0,0
000557,,0,0
000558,,0,0
000559,,0,0
000560,,0,0
000561,,0,0
000563,,0,0
000564,,0,0
000565,,0,0
000566,,0,0
000567,,0,0
000568,,0,0
000570,,0,0
000572,,0,0
000573,,0,0
000576,,0,0
000581,,0,0
000584,,0,0
000586,,0,0
000587,,0,0
000589,,0,0
000590,,0,0
000591,,0,0
000592,,0,0
000593,,0,0
000594,,0,0
000595,,0,0
000596,,0,0
000597,,0,0
000598,,0,0
000599,,0,0
000600,,0,0
000601,,0,0
000603,,0,0
000605,,0,0
000606,,0,0
000607,,0,0
000609,,0,0
000610,,0,0
000611,,0,0
000613,,0,0
000615,,0,0
000616,,0,0
000617,,0,0
000619,,0,0
000620,,0,0
000622,,0,0
000623,,0,0
000626,,0,0
000627,,0,0
000628,,0,0
000629,,0,0
000630,,0,0
000631,,0,0
000632,,0,0
000635,,0,0
000637,,0,0
000639,,0,0
000650,,0,0
000652,,0,0
000655,,0,0
000656,,0,0
000657,,0,0
000659,,0,0
000661,,0,0
000662,,0,0
000663,,0,0
000665,,0,0
000666,,0,0
000667,,0,0
000668,,0,0
000670,,0,0
000671,,0,0
000672,,0,0
000673,,0,0
000677,,0,0
000678,,0,0
000679,,0,0
000680,,0,0
000681,,0,0
000682,,0,0
000683,,0,0
000685,,0,0
000686,,0,0
000687,,0,0
000688,,0,0
000690,,0,0
000691,,0,0
000692,,0,0
000695,,0,0
000697,,0,0
000698,,0,0
000700,,0,0
000701,,0,0
000702,,0,0
000703,,0,0
000705,,0,0
000707,,0,0
000708,,0,0
000709,,0,0
000710,,0,0
000711,,0,0
000712,,0,0
000713,,0,0
000715,,0,0
000716,,0,0
000717,,0,0
000719,,0,0
000721,,0,0
000722,,0,0
000723,,0,0
000725,,0,0
000726,,0,0
000727,,0,0
000728,,0,0
000729,,0,0
000731,,0,0
000732,,0,0
000733,,0,0
000735,,0,0
000737,,0,0
000738,,0,0
000739,,0,0
000748,,0,0
000750,,0,0
000751,,0,0
000753,,0,0
000755,,0,0
000756,,0,0
000757,,0,0
000758,,0,0
000759,,0,0
000760,,0,0
000761,,0,0
000762,,0,0
000767,,0,0
000768,,0,0
000776,,0,0
000777,,0,0
000778,,0,0
000779,,0,0
000780,,0,0
000782,,0,0
000783,,0,0
000785,,0,0
000786,,0,0
000788,,0,0
000789,,0,0
000790,,0,0
000791,,0,0
000792,,0,0
000793,,0,0
000795,,0,0
000797,,0,0
000798,,0,0
000799,,0,0
000800,,0,0
000801,,0,0
000802,,0,0
000803,,0,0
000807,,0,0
000809,,0,0
000810,,0,0
000811,,0,0
000812,,0,0
000813,,0,0
000815,,0,0
000816,,0,0
000819,,0,0
000820,,0,0
000821,,0,0
000822,,0,0
000823,,0,0
000825,,0,0
000826,,0,0
000828,,0,0
000829,,0,0
000830,,0,0
000831,,0,0
000833,,0,0
000837,,0,0
000839,,0,0
000848,,0,0
000850,,0,0
000851,,0,0
000852,,0,0
000856,,0,0
000858,,0,0
000859,,0,0
000860,,0,0
000861,,0,0
000862,,0,0
000863,,0,0
000868,,0,0
000869,,0,0
000875,,0,0
000876,,0,0
000877,,0,0
000878,,0,0
000880,,0,0
000881,,0,0
000882,,0,0
000883,,0,0
000885,,0,0
000886,,0,0
000887,,0,0
000888,,0,0
000889,,0,0
000892,,0,0
000893,,0,0
000895,,0,0
000897,,0,0
000898,,0,0
000899,,0,0
000900,,0,0
000901,,0,0
000902,,0,0
000903,,0,0
000905,,0,0
000906,,0,0
000908,,0,0
000909,,0,0
000910,,0,0
000911,,0,0
000912,,0,0
000913,,0,0
000915,,0,0
000916,,0,0
000917,,0,0
000919,,0,0
000921,,0,0
000922,,0,0
000923,,0,0
000926,,0,0
000927,,0,0
000928,,0,0
000930,,0,0
000931,,0,0
000932,,0,0
000933,,0,0
000935,,0,0
000936,,0,0
000937,,0,0
000938,,0,0
000939,,0,0
000948,,0,0
000949,,0,0
000950,,0,0
000951,,0,0
000952,,0,0
000955,,0,0
000957,,0,0
000958,,0,0
000959,,0,0
000960,,0,0
000961,,0,0
000962,,0,0
000963,,0,0
000965,,0,0
000966,,0,0
000967,,0,0
000968,,0,0
000969,,0,0
000970,,0,0
000971,,0,0
000972,,0,0
000973,,0,0
000975,,0,0
000976,,0,0
000977,,0,0
000978,,0,0
000979,,0,0
000981,,0,0
000983,,0,0
000985,,0,0
000987,,0,0
000988,,0,0
000989,,0,0
000993,,0,0
000995,,0,0
000996,,0,0
000998,,0,0
000999,,0,0
001696,,0,0
001896,,0,0
001979,,0,0
002001,,0,0
002003,,0,0
002004,,0,0
002005,,0,0
002007,,0,0
002008,,0,0
002009,,0,0
002010,,0,0
002011,,0,0
002013,,0,0
002014,,0,0
002015,,0,0
002016,,0,0
002017,,0,0
002019,,0,0
002020,,0,0
002021,,0,0
002022,,0,0
002023,,0,0
002024,,0,0
002025,,0,0
002026,,0,0
002027,,0,0
002028,,0,0
002029,,0,0
002030,,0,0
002032,,0,0
002033,,0,0
002034,,0,0
002035,,0,0
002036,,0,0
002037,,0,0
002038,,0,0
002039,,0,0
002040,,0,0
002041,,0,0
002042,,0,0
002043,,0,0
002045,,0,0
002046,,0,0
002047,,0,0
002049,,0,0
002050,,0,0
002051,,0,0
002053,,0,0
002054,,0,0
002055,,0,0
002056,,0,0
002057,,0,0
002058,,0,0
002059,,0,0
002060,,0,0
002061,,0,0
002062,,0,0
002063,,0,0
002064,,0,0
002066,,0,0
002067,,0,0
002068,,0,0
002069,,0,0
002070,,0,0
002071,,0,0
002072,,0,0
002073,,0,0
002074,,0,0
002075,,0,0
002076,,0,0
002077,,0,0
002078,,0,0
002079,,0,0
002080,,0,0
002081,,0,0
002082,,0,0
002083,,0,0
002084,,0,0
002085,,0,0
002086,,0,0
002087,,0,0
002088,,0,0
002090,,0,0
002091,,0,0
002092,,0,0
002093,,0,0
002094,,0,0
002095,,0,0
002096,,0,0
002097,,0,0
002098,,0,0
002099,,0,0
002100,,0,0
002101,,0,0
002103,,0,0
002104,,0,0
002105,,0,0
002106,,0,0
002107,,0,0
002108,,0,0
002109,,0,0
002110,,0,0
002111,,0,0
002113,,0,0
002114,,0,0
002115,,0,0
002116,,0,0
002117,,0,0
002118,,0,0
002119,,0,0
002120,,0,0
002121,,0,0
002122,,0,0
002123,,0,0
002124,,0,0
002125,,0,0
002126,,0,0
002127,,0,0
002128,,0,0
002129,,0,0
002130,,0,0
002131,,0,0
002132,,0,0
002133,,0,0
002134,,0,0
002135,,0,0
002136,,0,0
002137,,0,0
002138,,0,0
002139,,0,0
002140,,0,0
002141,,0,0
002142,,0,0
002143,,0,0
002144,,0,0
002145,,0,0
